pathway	compound	compound_name	pathway_name
NA	cpd:C13048	p-Nitrophenyl-O-ethyl ethylphosphonate; Ethyl 4-nitrophenyl ethylphosphonate	NA
NA	cpd:C13050	Cyclic ADP-ribose; cADPR	NA
NA	cpd:C13050	Cyclic ADP-ribose; cADPR	NA
NA	cpd:C13050	Cyclic ADP-ribose; cADPR	NA
NA	cpd:C13050	Cyclic ADP-ribose; cADPR	NA
NA	cpd:C13051	Nicotinic acid adenine dinucleotide phosphate; Nicotinate-adenine dinucleotide phosphate; NAADP	NA
NA	cpd:C13051	Nicotinic acid adenine dinucleotide phosphate; Nicotinate-adenine dinucleotide phosphate; NAADP	NA
NA	cpd:C13055	Oxytetracycline hydrochloride; OTC	NA
NA	cpd:C13058	Calcium L-aspartate	NA
NA	cpd:C13061	Acetylsulfamethoxazole	NA
NA	cpd:C13072	Sodium picosulfate	NA
NA	cpd:C13074	Acetylkitasamycin	NA
NA	cpd:C13077	Estradiol dipropionate	NA
NA	cpd:C13085	Sodium glucuronate	NA
NA	cpd:C13086	Propagermanium; Proxigermanium	NA
NA	cpd:C13089	Cefetamet pivoxil hydrochloride	NA
NA	cpd:C13101	Hexestrol; Exestrol	NA
NA	cpd:C13102	Bismuth subnitrate; Bismuth hydroxide nitrate oxide	NA
NA	cpd:C13103	Leucomycin V	NA
NA	cpd:C13104	Aluminoparaaminosalicylate calcium; Alumino-p-aminosalicylic acid calcium salt	NA
NA	cpd:C13106	Gadodiamide hydrate; Gadodiamide	NA
NA	cpd:C13109	Hyoscyamine methylbromide; Atropine methobromide; Atropine methylbromide	NA
NA	cpd:C13110	Propicillin potassium; Brocillin	NA
NA	cpd:C13112	Ancitabin hydrochloride; Cyclocytidine	NA
NA	cpd:C13127	Bropirimine	NA
NA	cpd:C13129	Sultamicillin tosilate; Sultamicillin tosylate	NA
NA	cpd:C13138	beta-Butoxyethyl nicotinate; Nicoboxil	NA
NA	cpd:C13140	Calcium oxide; Lime	NA
NA	cpd:C13141	Cefcapene pivoxil	NA
NA	cpd:C13142	Cefovecin sodium	NA
NA	cpd:C13143	Ceftiofur sodium	NA
NA	cpd:C13144	Ozagrel hydrochloride	NA
NA	cpd:C13154	Dehydrocholic acid; 3,7,12-Triketo-5beta-cholanoic acid	NA
NA	cpd:C13156	Lentinan	NA
NA	cpd:C13167	Dihydro-alpha-ergocryptine mesylate; 9,10alpha-Dihydro-12'-hydroxy-5'alpha-isobutyl-2'-isopropylergotaman-3',6',18-trione monomethanesulphonate	NA
NA	cpd:C13168	Dihydroergocristine mesylate	NA
NA	cpd:C13173	Roxithromycin	NA
NA	cpd:C13179	Fleroxacin	NA
NA	cpd:C13182	Benexate hydrochloride	NA
NA	cpd:C13183	beta-Cyclodextrin	NA
NA	cpd:C13189	Calcium bromide	NA
NA	cpd:C13192	Potassium sulfate	NA
NA	cpd:C13194	Calcium sulfate; Gypsum	NA
NA	cpd:C13197	Potassium dibasic phosphate	NA
NA	cpd:C13198	Potassium bromide	NA
NA	cpd:C13199	Sodium sulfate	NA
NA	cpd:C13202	alpha-Tocopherol acetate; Tocopherol acetate	NA
NA	cpd:C13229	Sulpyrine; Dipyrone monohydrate; Dipyrone	NA
NA	cpd:C13235	Procaterol hydrochloride; Lontermin	NA
NA	cpd:C13240	Ether; Anesthetic ether; Diethyl ether	NA
NA	cpd:C13244	Antipyrine; Phenazone	NA
NA	cpd:C13249	Sodium citrate; Trisodium citrate dihydrate	NA
path:map00983	cpd:C13252	Carmofur; 1-Hexylcarbamoyl-5-fluorouracil	Drug metabolism - other enzymes
NA	cpd:C13254	Mebhydrolin napadisilate; Diazoline	NA
NA	cpd:C13269	Aspoxicillin	NA
path:map00904	cpd:C13273	Plaunotol; 18-Hydroxygeranylgeraniol	Diterpenoid biosynthesis
path:map01110	cpd:C13273	Plaunotol; 18-Hydroxygeranylgeraniol	Biosynthesis of secondary metabolites
NA	cpd:C13280	Nicorandil	NA
NA	cpd:C13297	Geranylgeranylacetone; Teprenone	NA
NA	cpd:C13299	Fungichromin; Pentamycin	NA
NA	cpd:C13301	Buserelin acetate	NA
path:map00130	cpd:C13309	2-Phytyl-1,4-naphthoquinone; Demethylphylloquinone	Ubiquinone and other terpenoid-quinone biosynthesis
path:map01100	cpd:C13309	2-Phytyl-1,4-naphthoquinone; Demethylphylloquinone	Metabolic pathways
path:map01110	cpd:C13309	2-Phytyl-1,4-naphthoquinone; Demethylphylloquinone	Biosynthesis of secondary metabolites
NA	cpd:C13310	Faropenem sodium; SUN 5555; Fropenum sodium	NA
NA	cpd:C13311	Fasoracetam; NS 105	NA
NA	cpd:C13326	Kad 1229; Mitiglinide calcium	NA
NA	cpd:C13334	Pitavastatin; (3R,5S,E)-7-(2-cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl)-3,5-dihydroxyhept-6-enoate	NA
NA	cpd:C13342	p-Hydroxypropiophenone; Paroxypropione	NA
NA	cpd:C13355	Aniracetam	NA
NA	cpd:C13358	Hydrocortisone butyrate propionate; Hydrocortisone buteprate; Hydrocortisone probutate	NA
NA	cpd:C13364	Ethyl icosapentate; Eicosapentaenoic acid, ethyl ester	NA
NA	cpd:C13373	Xenon	NA
NA	cpd:C13376	Cefpiramide sodium	NA
NA	cpd:C13377	Mercuric chloride; Mercury(II) chloride	NA
NA	cpd:C13378	alpha,beta-Dihydroxyethyl-TPP; alpha,beta-Dihydroxyethyl-ThDP; 2-(1,2-Dihydroxyethyl)-TPP	NA
NA	cpd:C13383	Iodoform	NA
NA	cpd:C13391	Aluminum hydroxide	NA
NA	cpd:C13392	Azulene	NA
NA	cpd:C13400	Bufferin; Aspirin softam	NA
NA	cpd:C13403	Sodium caffeine benzoate	NA
NA	cpd:C13409	Titanium dioxide; Titania	NA
NA	cpd:C13410	Transfluthrin; (2,3,5,6-Tetrafluorophenyl)methyl(1R,3S)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate	NA
NA	cpd:C13414	Sodium 3-ethyl-7-isopropyl-1-azulenesulfonate	NA
NA	cpd:C13415	n-Butyl-2-cyanoacrylate; Butyl 2-cyanoacrylate polymers; Histoacryl	NA
NA	cpd:C13416	Sodium equilin sulfate	NA
NA	cpd:C13422	Hydrocortisone caproate; [2-(11,17-Dihydroxy-10,13-dimethyl-3-oxo-1,2,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)-2-oxo-ethyl]hexanoate	NA
NA	cpd:C13424	Zanapezil fumarate	NA
path:map00130	cpd:C13425	3-Hexaprenyl-4-hydroxybenzoate; 3-Hexaprenyl-4-hydroxybenzoic acid	Ubiquinone and other terpenoid-quinone biosynthesis
path:map01110	cpd:C13425	3-Hexaprenyl-4-hydroxybenzoate; 3-Hexaprenyl-4-hydroxybenzoic acid	Biosynthesis of secondary metabolites
NA	cpd:C13426	I-123 BMIPP; 123I-15-(p-iodophenyl)-3-R,S-methylpentadecanoic acid; I-123-beta-methyl-p-iodophenyl-methylpentadecanoic acid	NA
NA	cpd:C13427	Pyrithione zinc; Zinc pyrithione	NA
NA	cpd:C13429	Meglumine sodium amidotrizoate; Urovision	NA
path:map00906	cpd:C13431	9'-cis-Neoxanthin	Carotenoid biosynthesis
path:map01100	cpd:C13431	9'-cis-Neoxanthin	Metabolic pathways
path:map01110	cpd:C13431	9'-cis-Neoxanthin	Biosynthesis of secondary metabolites
path:map00906	cpd:C13433	9-cis-Violaxanthin	Carotenoid biosynthesis
path:map01100	cpd:C13433	9-cis-Violaxanthin	Metabolic pathways
path:map01110	cpd:C13433	9-cis-Violaxanthin	Biosynthesis of secondary metabolites
NA	cpd:C13440	Cefaloglycin; Cephaloglycin anhydrous	NA
NA	cpd:C13441	Dimethylaminoethyl reserpilinate dihydrochloride; Paratensiol	NA
NA	cpd:C13444	Estradiol benzoate; 17-beta-Estradiol 3-benzoate	NA
NA	cpd:C13450	Trichomycin A	NA
NA	cpd:C13451	Trichomycin B	NA
NA	cpd:C13452	Tannic acid	NA
path:map00906	cpd:C13453	Xanthoxin; 2-cis,4-trans-Xanthoxin	Carotenoid biosynthesis
path:map01062	cpd:C13453	Xanthoxin; 2-cis,4-trans-Xanthoxin	Biosynthesis of terpenoids and steroids
path:map01100	cpd:C13453	Xanthoxin; 2-cis,4-trans-Xanthoxin	Metabolic pathways
path:map01110	cpd:C13453	Xanthoxin; 2-cis,4-trans-Xanthoxin	Biosynthesis of secondary metabolites
path:map00906	cpd:C13454	Xanthoxic acid	Carotenoid biosynthesis
path:map00906	cpd:C13455	Abscisic aldehyde	Carotenoid biosynthesis
path:map01100	cpd:C13455	Abscisic aldehyde	Metabolic pathways
path:map01110	cpd:C13455	Abscisic aldehyde	Biosynthesis of secondary metabolites
path:map00906	cpd:C13456	Abscisic alcohol	Carotenoid biosynthesis
NA	cpd:C13478	Luliconazole	NA
NA	cpd:C13480	Tenofovir disoproxil	NA
path:map00564	cpd:C13482	Phosphodimethylethanolamine	Glycerophospholipid metabolism
NA	cpd:C13487	Metofluthrin	NA
NA	cpd:C13493	Polidocanol; Nonaethylene glycol monododecyl ether	NA
NA	cpd:C13494	Mosapride citrate hydrate; AS 4370	NA
NA	cpd:C13500	Kitasamycin tartrate	NA
NA	cpd:C13503	Nitro blue tetrazolium	NA
NA	cpd:C13505	Cefsulodin sodium	NA
path:map00561	cpd:C13508	Sulfoquinovosyldiacylglycerol; SQDG; 1,2-Diacyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol	Glycerolipid metabolism
path:map01100	cpd:C13508	Sulfoquinovosyldiacylglycerol; SQDG; 1,2-Diacyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol	Metabolic pathways
NA	cpd:C13511	Ferric gluconate; Ferlixit; Ferrulecit	NA
NA	cpd:C13515	Rubidium hydroxide	NA
NA	cpd:C13522	Mitobronitol; Myebrol	NA
NA	cpd:C13523	Secretin; Vitrum	NA
NA	cpd:C13524	Prochlorperazine mesylate; Prochlorperazine mesilate; Novamin; Prochlorperazine methanesulfonate	NA
NA	cpd:C13526	Sennoside B	NA
NA	cpd:C13534	Hydrocotarnine hydrochloride	NA
NA	cpd:C13540	Perphenazine maleate	NA
NA	cpd:C13542	Lactitol dihydrate	NA
NA	cpd:C13546	Olprinone hydrochloride; E 1020	NA
NA	cpd:C13547	Norcholestenol iodomethyl (131 I); Norcholestenol iodomethyl ((sup 131)I)	NA
NA	cpd:C13548	Alprostadil alfadex; G 511	NA
path:map00120	cpd:C13550	Cerebrosterol; 24-Hydroxycholesterol; Cholest-5-ene-3,24-diol; (24S)-24-Hydroxycholesterol; (24S)-Cholest-5-ene-3beta,24-diol	Primary bile acid biosynthesis
NA	cpd:C13553	Colistin sodium methanesulfonate; Colistimethate sodium	NA
NA	cpd:C13554	Prednisolone 21-all-cis-farnesylate	NA
NA	cpd:C13556	Monobasic calcium phosphate; Calcium biphosphate; Monocalcium phosphate	NA
NA	cpd:C13557	Potassium nitrate	NA
NA	cpd:C13558	Dibasic sodium phosphate; Disodium phosphate	NA
NA	cpd:C13563	Sodium chloride	NA
NA	cpd:C13569	Chromomycin A3; Toyomycin; Aburamycin B	NA
NA	cpd:C13587	Teicoplanin A2-1; Teichomycin A2 factor 1	NA
NA	cpd:C13588	Teicoplanin A2-3; Teichomycin A2 factor 3	NA
NA	cpd:C13591	Metipranolol hydrochloride	NA
NA	cpd:C13610	Teicoplanin A2-4; Teichomycin A2 factor 4	NA
NA	cpd:C13612	Teicoplanin A2-5; Teichomycin A2 factor 5	NA
NA	cpd:C13613	Teicoplanin A3-1	NA
NA	cpd:C13619	Arsenous oxide; Arsenic trioxide	NA
path:map00363	cpd:C13620	Tetrabromobisphenol A; 3,3',5,5'-Tetrabromobisphenol A	Bisphenol degradation
path:map01120	cpd:C13620	Tetrabromobisphenol A; 3,3',5,5'-Tetrabromobisphenol A	Microbial metabolism in diverse environments
path:map00363	cpd:C13621	Tribromobisphenol A; 3,3',5-Tribromobisphenol A	Bisphenol degradation
path:map01120	cpd:C13621	Tribromobisphenol A; 3,3',5-Tribromobisphenol A	Microbial metabolism in diverse environments
path:map00363	cpd:C13622	Dibromobisphenol A; 3,3'-Dibromobisphenol A	Bisphenol degradation
path:map01120	cpd:C13622	Dibromobisphenol A; 3,3'-Dibromobisphenol A	Microbial metabolism in diverse environments
path:map00363	cpd:C13623	Monobromobisphenol A; 3-Monobromobisphenol A	Bisphenol degradation
path:map01120	cpd:C13623	Monobromobisphenol A; 3-Monobromobisphenol A	Microbial metabolism in diverse environments
path:map00363	cpd:C13624	Bisphenol A; 2,2-Bis(4-Hydroxyphenyl)propane	Bisphenol degradation
path:map01100	cpd:C13624	Bisphenol A; 2,2-Bis(4-Hydroxyphenyl)propane	Metabolic pathways
path:map01120	cpd:C13624	Bisphenol A; 2,2-Bis(4-Hydroxyphenyl)propane	Microbial metabolism in diverse environments
path:map00363	cpd:C13625	4-Methyl-2,4-bis-(p-hydroxyphenyl)pent-1-ene	Bisphenol degradation
path:map01120	cpd:C13625	4-Methyl-2,4-bis-(p-hydroxyphenyl)pent-1-ene	Microbial metabolism in diverse environments
path:map00363	cpd:C13626	5-Hydroxybisphenol A; 5-Hydroxybisphenol; BPAcatechol	Bisphenol degradation
path:map01120	cpd:C13626	5-Hydroxybisphenol A; 5-Hydroxybisphenol; BPAcatechol	Microbial metabolism in diverse environments
path:map00363	cpd:C13628	4,5-Bisphenol-o-quinone; BPAquinone	Bisphenol degradation
path:map01120	cpd:C13628	4,5-Bisphenol-o-quinone; BPAquinone	Microbial metabolism in diverse environments
path:map00363	cpd:C13629	1,2-Bis(4-hydroxyphenyl)-2-propanol	Bisphenol degradation
path:map01100	cpd:C13629	1,2-Bis(4-hydroxyphenyl)-2-propanol	Metabolic pathways
path:map01120	cpd:C13629	1,2-Bis(4-hydroxyphenyl)-2-propanol	Microbial metabolism in diverse environments
NA	cpd:C13630	7-Ethoxyresorufin; 7-Ethoxyphenoxazone	NA
path:map00363	cpd:C13631	2,2-Bis(4-hydroxyphenyl)-1-propanol	Bisphenol degradation
path:map01120	cpd:C13631	2,2-Bis(4-hydroxyphenyl)-1-propanol	Microbial metabolism in diverse environments
path:map00363	cpd:C13632	4,4'-Dihydroxy-alpha-methylstilbene	Bisphenol degradation
path:map01100	cpd:C13632	4,4'-Dihydroxy-alpha-methylstilbene	Metabolic pathways
path:map01120	cpd:C13632	4,4'-Dihydroxy-alpha-methylstilbene	Microbial metabolism in diverse environments
path:map00363	cpd:C13633	2,2-Bis(4-hydroxyphenyl)-propanoic acid	Bisphenol degradation
path:map01120	cpd:C13633	2,2-Bis(4-hydroxyphenyl)-propanoic acid	Microbial metabolism in diverse environments
path:map00363	cpd:C13634	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol	Bisphenol degradation
path:map01120	cpd:C13634	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol	Microbial metabolism in diverse environments
path:map00363	cpd:C13635	4-Hydroxyphenacyl alcohol; 2,4'-Dihydroxyacetophenone	Bisphenol degradation
path:map01120	cpd:C13635	4-Hydroxyphenacyl alcohol; 2,4'-Dihydroxyacetophenone	Microbial metabolism in diverse environments
path:map00363	cpd:C13636	4-Hydroxyphenyl acetate	Bisphenol degradation
path:map01100	cpd:C13636	4-Hydroxyphenyl acetate	Metabolic pathways
path:map01120	cpd:C13636	4-Hydroxyphenyl acetate	Microbial metabolism in diverse environments
path:map00363	cpd:C13637	4-Ethylphenol; p-Ethylphenol	Bisphenol degradation
path:map01120	cpd:C13637	4-Ethylphenol; p-Ethylphenol	Microbial metabolism in diverse environments
path:map00363	cpd:C13638	1-(4'-Hydroxyphenyl)ethanol; 4-Hydroxy-alpha-methyl-benzenemethanol; 4-(1-Hydroxyethyl)phenol	Bisphenol degradation
path:map01120	cpd:C13638	1-(4'-Hydroxyphenyl)ethanol; 4-Hydroxy-alpha-methyl-benzenemethanol; 4-(1-Hydroxyethyl)phenol	Microbial metabolism in diverse environments
NA	cpd:C13639	dl-Methylephedrine hydrochloride	NA
NA	cpd:C13645	Hydrobromic acid; HBr	NA
NA	cpd:C13646	m-Chlorophenylbiguanide; mCPBG; 1-(3-Chlorophenyl)biguanide	NA
NA	cpd:C13650	Debrisoquin; Debrisoquine	NA
NA	cpd:C13651	Glucagon hydrochloride	NA
NA	cpd:C13652	Ampicillin sodium	NA
NA	cpd:C13660	Piperazine citrate	NA
NA	cpd:C13662	Arg-vasopressin; Argipressin; 8-L-Arginine vasopressin; AVP; ADH	NA
NA	cpd:C13664	Bufotenidine; N,N,N-Trimethylserotonin; 5-HTQ	NA
NA	cpd:C13665	2-Methyl-5-hydroxytryptamine; 2-Me 5-HT	NA
NA	cpd:C13666	Tropisetron	NA
NA	cpd:C13667	2,3-Dioxo-6-nitro-7-sulfamoylbenzo[f]quinoxaline; NBQX	NA
NA	cpd:C13668	CNQX; 6-Cyano-7-nitroquinoxaline-2,3-dione	NA
NA	cpd:C13670	Talampanel	NA
NA	cpd:C13671	(S)-F-Willardiine; 5-Fluorowillardiine	NA
NA	cpd:C13672	AMPA; alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid	NA
NA	cpd:C13673	(S)-ACPA; (S)-2-Amino-3-(3-carboxy-5-methyl-4-isoxazolyl)porionic acid	NA
NA	cpd:C13674	1-Naphthylacetylspermine	NA
NA	cpd:C13675	Ampalex; 1-Piperidinyl-6-quinoxalinyl-methanone; CX-516	NA
NA	cpd:C13676	LY395153	NA
NA	cpd:C13677	4-(N-Maleimido)benzyltrimethylammonium iodide; MBTA	NA
NA	cpd:C13678	4-(N-Maleimido)phenyltrimethylammonium iodide; MPTA	NA
NA	cpd:C13679	Bis(3-azidopyridinium)-1,10-decane perchlorate; DAPA	NA
NA	cpd:C13680	Lophotoxin	NA
NA	cpd:C13681	p-N,N-(Dimethylamino)phenyldiazonium fluoroborate; 4-Dimethylaminobenzenediazonium fluoroborate	NA
NA	cpd:C13682	Dihydro-beta-erythroidine	NA
NA	cpd:C13683	Histrionicotoxin	NA
NA	cpd:C13684	Clindamycin hydrochloride	NA
NA	cpd:C13687	Cunaniol	NA
NA	cpd:C13688	delta-Guanidinovaleric acid	NA
NA	cpd:C13689	m-Benzenesulfonium diazonium chloride	NA
NA	cpd:C13690	Dopamine 3-O-sulfate; Dopamine 3-sulfate	NA
NA	cpd:C13691	Dopamine 4-O-sulfate	NA
NA	cpd:C13692	Pentylenetetrazole; Pentetrazol	NA
NA	cpd:C13693	4,5,6,7-Tetrahydroisoxazolo(5,4-c)pyridin-3-ol; THIP; Gaboxadol	NA
NA	cpd:C13694	Isoguvacine	NA
NA	cpd:C13695	ZAPA; (Z)-3-((Aminoiminomethyl)thio)-2-propenoic acid	NA
NA	cpd:C13696	trans-3-Aminocyclopentane-1-carboxylic acid	NA
NA	cpd:C13697	Fenamic acid; Diphenylamine-2-carboxylic acid; DPC	NA
NA	cpd:C13698	Niflumic acid; NFA	NA
NA	cpd:C13699	9-Anthroic acid; Anthracene-9-carboxylic acid; A9C	NA
NA	cpd:C13700	Clofibric acid	NA
NA	cpd:C13701	2-(4-Chlorophenoxy)propionic acid; 2-(p-Chlorophenoxy)propionic acid; CPP	NA
NA	cpd:C13702	4-Acetamido-4'-isothiocyanostilbene-2,2'-disulphonic acid; SITS	NA
NA	cpd:C13703	IAA-94; Indanyloxyacetic acid	NA
NA	cpd:C13704	TS-TM-calix(4)arene; 5,11,17,23-Tetrasulfonato-25,26,27,28-tetramethoxy-calix(4)arene	NA
NA	cpd:C13705	5-Nitro-2-(3-phenylpropylamino)benzoic acid; NPPB	NA
NA	cpd:C13706	DNDS; 4,4'-Dinitrostilbene-2,2'-disulfonic acid	NA
NA	cpd:C13707	RU-0211; Lubiprostone	NA
NA	cpd:C13708	IBMX; 3-Isobutyl-1-methyxanthine	NA
NA	cpd:C13709	CPX; 8-Cyclopentyl-1,3-dipropylxanthine	NA
NA	cpd:C13710	4-PIOL; 5-(4-Piperidyl)isoxazol-3-ol	NA
NA	cpd:C13711	Thio-THIP; 4,5,6,7-Tetrahydroisothiazolo[5,4-c]pyridin-3-ol	NA
path:map00140	cpd:C13712	Allopregnanolone; 3alpha-Hydroxy-5alpha-pregnan-20-one; 3alpha-OH DHP	Steroid hormone biosynthesis
path:map00140	cpd:C13713	Allotetrahydrodeoxycorticosterone; 5alpha-THDOC; 3alpha,21-Dihydroxy-5alpha-pregnan-20-one	Steroid hormone biosynthesis
NA	cpd:C13714	alpha-EMGBL; 2-Ethyl-2-methyl-4-butyrolactone	NA
NA	cpd:C13715	Miltirone	NA
NA	cpd:C13716	Ro 19-4603; RO19-4603	NA
NA	cpd:C13717	beta-EMGBL; beta-Ethyl-beta-methyl-gamma-butyrolactone	NA
NA	cpd:C13718	Dieldrin	NA
NA	cpd:C13719	Nocodazole	NA
NA	cpd:C13720	alpha-EMTBL; alpha-Ethyl-alpha-methyl-thiobutyrolactone	NA
NA	cpd:C13721	Cyanotriphenylborate	NA
NA	cpd:C13722	Adenophostin B	NA
NA	cpd:C13723	Dextran sulfate	NA
NA	cpd:C13724	Polyvinyl sulfate	NA
NA	cpd:C13725	Patent blue; Blue VRS	NA
NA	cpd:C13726	Pentosan sulfate	NA
NA	cpd:C13727	Adenophostin A	NA
NA	cpd:C13728	4-Aminopyridine; 4-AP	NA
NA	cpd:C13729	Pinacidil	NA
NA	cpd:C13730	LY382884	NA
NA	cpd:C13731	NS-102	NA
NA	cpd:C13732	Domoic acid	NA
NA	cpd:C13733	(S)-ATPA	NA
NA	cpd:C13734	2-Amino-5-phosphopentanoic acid	NA
NA	cpd:C13735	Selfotel	NA
NA	cpd:C13736	Memantine	NA
NA	cpd:C13737	Dizocilpine; MK801	NA
NA	cpd:C13738	5-Tetrazolyl-glycine; Tet-glycine	NA
NA	cpd:C13739	(R)-AMAA; (R)-2-Amino-2-(3-hydroxy-5-methyl-4-isoxazolyl)acetic acid	NA
NA	cpd:C13740	alpha,beta-Methylene ATP	NA
NA	cpd:C13741	beta,gamma-Methylene ATP; AMP-PCP	NA
NA	cpd:C13742	Adenosine 5-O-(3-thiotriphophate); ATP-gamma-S; Adenosine 5'-(gamma-thio)triphosphate	NA
NA	cpd:C13743	Adenosine 5-O-(3-thiodiphophate); ADP-gamma-S	NA
NA	cpd:C13744	3'-O-(4-Benzoyl)benzoyl ATP; BzATP	NA
NA	cpd:C13745	Pyridoxalphosphate-6-azophenyl-2',4'-disulfonic acid; PPADS	NA
NA	cpd:C13746	Reactive blue 2	NA
path:map00232	cpd:C13747	1,7-Dimethylxanthine; Paraxanthine	Caffeine metabolism
path:map01060	cpd:C13747	1,7-Dimethylxanthine; Paraxanthine	Biosynthesis of plant secondary metabolites
path:map01100	cpd:C13747	1,7-Dimethylxanthine; Paraxanthine	Metabolic pathways
path:map01110	cpd:C13747	1,7-Dimethylxanthine; Paraxanthine	Biosynthesis of secondary metabolites
path:map01120	cpd:C13747	1,7-Dimethylxanthine; Paraxanthine	Microbial metabolism in diverse environments
NA	cpd:C13748	9-Methyl-7-bromoeudistomin D; MBED	NA
NA	cpd:C13749	Sulmazole	NA
NA	cpd:C13750	Batrachotoxin	NA
NA	cpd:C13751	Benzamil	NA
NA	cpd:C13752	Phenylamil; Phenamil	NA
NA	cpd:C13753	6-Chloro-3,5-diaminopyrazine-3-carboxamide; CDPC	NA
NA	cpd:C13756	Dicloxacillin sodium; Dicloxacillin sodium monohydrate	NA
NA	cpd:C13757	Saxitoxin	NA
NA	cpd:C13758	Bay-K-8644; BayK8644	NA
NA	cpd:C13759	FPL64176; Methyl-2,5-dimethyl-4-(2-(phenylmethyl)benzoyl)-1H-pyrrole-3-carboxylate	NA
NA	cpd:C13760	YC 170	NA
NA	cpd:C13761	CGP 28-392; CGP 28 392	NA
NA	cpd:C13762	202-791; PN 202-791	NA
NA	cpd:C13763	Devapamil	NA
NA	cpd:C13764	Gallopamil	NA
NA	cpd:C13765	Tiapamil	NA
NA	cpd:C13766	Emopamil	NA
NA	cpd:C13767	H37; 5,8-Diethoxypsoralen	NA
NA	cpd:C13768	Colistin sulfate	NA
NA	cpd:C13768	Colistin sulfate	NA
NA	cpd:C13769	Bufuralol	NA
NA	cpd:C13771	S9947; 2'-(Benzyloxycarbonylaminomethyl)biphenyl-2-carboxylic acid 2-(2-pyridyl)ethylamide	NA
NA	cpd:C13772	Clofilium	NA
NA	cpd:C13772	Clofilium	NA
NA	cpd:C13773	1,1-Diethyl-2-hydroxy-2-nitrosohydrazine; D-NONOate	NA
NA	cpd:C13774	Iron dextran; Iron dextran complex	NA
NA	cpd:C13776	E-4031	NA
NA	cpd:C13777	Azimilide	NA
NA	cpd:C13777	Azimilide	NA
NA	cpd:C13778	HMR1556	NA
NA	cpd:C13779	XE991	NA
NA	cpd:C13780	Linopirdine	NA
NA	cpd:C13781	Teicoplanin A2; Teichomycin A2	NA
path:map00403	cpd:C13782	Paxilline	Indole diterpene alkaloid biosynthesis
path:map01110	cpd:C13782	Paxilline	Biosynthesis of secondary metabolites
NA	cpd:C13783	UCL 1684; 6,10-Diaza-3(1,3)8,(1,4)-dibenzena-1,5(1,4)-diquinolinacyclodecaphane	NA
NA	cpd:C13784	TRAM-34; 1-[(2-Chlorophenyl)diphenylmethyl]-1H-pyrazole	NA
NA	cpd:C13785	TRAM-3; (2-Chlorophenyl)diphenylmethanol	NA
NA	cpd:C13786	Cetiedil	NA
NA	cpd:C13787	17-Methyl-6Z-octadecenoic acid; 17-Methyl-6Z-octadecenoate	NA
NA	cpd:C13788	UCL 1608	NA
NA	cpd:C13789	Trichomycin; Hachimycin	NA
NA	cpd:C13790	2S-Hydroxytetradecanoic acid; 2S-Hydroxytetradecanoate	NA
NA	cpd:C13791	(6R,7S)-6,7-Epoxyoctadecanoic acid; 6R,7S-Epoxy-octadecanoic acid; 6R,7S-Epoxy-octadecanoate	NA
NA	cpd:C13792	2-Methoxy-5Z-hexadecenoic acid; 2-Methoxy-5Z-hexadecenoate; (5Z)-2-Methoxyhexadecenoic acid	NA
NA	cpd:C13793	3-Bromo-2Z-heptenoic acid; 3-Bromo-2Z-heptenoate; (2Z)-3-Bromoheptenoic acid	NA
NA	cpd:C13794	Pitrazepin	NA
NA	cpd:C13795	2S-Amino-tridecanoic acid; 2S-Amino-tridecanoate; (S)-2-Aminotridecanoic acid	NA
NA	cpd:C13796	SR95531	NA
NA	cpd:C13797	RU 5135	NA
NA	cpd:C13798	8-(5-Hexyl-furan-2-yl)-octanoic acid; 8-(5-Hexyl-furan-2-yl)-octanoate	NA
NA	cpd:C13799	(+)-Hydrastine; (+)-beta-Hydrastine	NA
NA	cpd:C13800	10-Nitrolinoleic acid; 10-Nitro-9-cis,12-cis-octadecadienoic acid; 10-Nitro-9-cis,12-cis-octadecadienoate; (9E,12Z)-10-Nitrooctadeca-9,12-dienoic acid	NA
NA	cpd:C13802	Prostaglandin D3	NA
NA	cpd:C13803	Alphaxalone; Alfaxalone	NA
NA	cpd:C13804	ORG 20599	NA
NA	cpd:C13805	N-Butyl-beta-carboline-3-carboxylate	NA
NA	cpd:C13806	Philanthotoxin 343	NA
NA	cpd:C13807	Levuglandin E2; LGE2; 10,11-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid; 10,11-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate	NA
