module	compound	compound_name	module_name
M00831	cpd:C21324	3-Hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA
M00832	cpd:C21325	Azatyrosine	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
M00832	cpd:C21326	(R)-2-Aza-beta-tyrosine	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
M00832	cpd:C21327	(R)-2-Aza-beta-tyrosyl-[pcp]	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
M00832	cpd:C21328	(R)-2-Aza-3-chloro-beta-tyrosyl-[pcp]	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP
M00833	cpd:C00083	Malonyl-CoA	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21343	Orsellinate-[acp]	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21344	2-Methoxyorsellinate-[acp]	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21345	5-Iodo-2-methoxyorsellinate-[acp]	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21346	3-Hydroxy-5-iodo-2-methoxyorsellinate-[acp]	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21347	5-Iodo-2,3-dimethoxyorsellinate-[acp]	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21337	Calicheamicinone	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21338	Calicheamicin T0	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21339	4-Deoxy-4-thio-alpha-D-digitoxosyl-calicheamicin T0	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21340	Calicheamicin PsAg	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21341	Calicheamicin alpha1(I)	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C11469	Calicheamicin gamma(1)I	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00833	cpd:C21342	Calicheamicin alpha3(I)	Calicheamicin biosynthesis, calicheamicinone => calicheamicin
M00834	cpd:C00083	Malonyl-CoA	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
M00834	cpd:C21343	Orsellinate-[acp]	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
M00834	cpd:C21344	2-Methoxyorsellinate-[acp]	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
M00834	cpd:C21345	5-Iodo-2-methoxyorsellinate-[acp]	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
M00834	cpd:C21346	3-Hydroxy-5-iodo-2-methoxyorsellinate-[acp]	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
M00834	cpd:C21347	5-Iodo-2,3-dimethoxyorsellinate-[acp]	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP
M00835	cpd:C00251	Chorismate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C18054	2-Amino-2-deoxyisochorismate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C19830	(5S,6S)-6-Amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C19831	(1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C21473	(1R,5aS,6R)-4a-Hydroxy-1,4,4a,5,5a,6,9,10a-octahydrophenazine-1,6-dicarboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C21408	(1R,6R)-1,4,5,5a,6,9-Hexahydrophenazine-1,6-dicarboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C21411	(1R,10aS)-1,4,10,10a-Tetrahydrophenazine-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C21412	(10aS)-10,10a-Dihydrophenazine-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C20981	5,10-Dihydrophenazine-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C21442	Phenazine-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C21295	5-Methylphenazine-1-carboxylate	Pyocyanine biosynthesis, chorismate => pyocyanine
M00835	cpd:C01748	Pyocyanine	Pyocyanine biosynthesis, chorismate => pyocyanine
M00836	cpd:C05778	Sirohydrochlorin	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
M00836	cpd:C21510	Nickel-sirohydrochlorin	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
M00836	cpd:C21511	Nickel-sirohydrochlorin a,c-diamide	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
M00836	cpd:C21512	15,17(3)-Seco-F430-17(3)-acid	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
M00836	cpd:C05777	Coenzyme F430	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430
M00837	cpd:C00148	L-Proline	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C12470	L-Prolyl-[pcp]	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C12483	Pyrrole-2-carbonyl-[pcp]	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21567	Pyrrolyl-2-carboxyl-S-[acyl-carrier protein]	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21568	4-Hydroxy-2,2'-bipyrrole-5-methanol	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21569	4-Hydroxy-2,2'-bipyrrole-5-carbaldehyde	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21570	4-Methoxy-2,2'-bipyrrole-5-carbaldehyde	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21138	trans-2-Octenal	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21139	(S)-3-Acetyloctanal	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21571	2-Methyl-3-n-amyl-dihydropyrrole	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21572	2-Methyl-3-n-amyl-pyrrole	Prodigiosin biosynthesis, L-proline => prodigiosin
M00837	cpd:C21565	Prodigiosin	Prodigiosin biosynthesis, L-proline => prodigiosin
M00838	cpd:C00148	L-Proline	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C12470	L-Prolyl-[pcp]	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C12483	Pyrrole-2-carbonyl-[pcp]	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C21567	Pyrrolyl-2-carboxyl-S-[acyl-carrier protein]	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C21568	4-Hydroxy-2,2'-bipyrrole-5-methanol	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C21569	4-Hydroxy-2,2'-bipyrrole-5-carbaldehyde	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C21570	4-Methoxy-2,2'-bipyrrole-5-carbaldehyde	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C05223	Dodecanoyl-[acyl-carrier protein]	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C02679	Dodecanoic acid	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C21573	4-Keto-2-undecylpyrroline	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C21574	2-Undecylpyrrole	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00838	cpd:C12023	Undecylprodigiosin	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin
M00840	cpd:C00044	GTP	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C05925	Dihydroneopterin phosphate	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C04874	7,8-Dihydroneopterin	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C01300	6-(Hydroxymethyl)-7,8-dihydropterin	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C04807	6-Hydroxymethyl-7,8-dihydropterin diphosphate	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C00921	Dihydropteroate	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C00415	Dihydrofolate	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00840	cpd:C00101	Tetrahydrofolate	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF
M00841	cpd:C00044	GTP	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C05922	Formamidopyrimidine nucleoside triphosphate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C05923	2,5-Diaminopyrimidine nucleoside triphosphate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C04895	7,8-Dihydroneopterin 3'-triphosphate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C01300	6-(Hydroxymethyl)-7,8-dihydropterin	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C04807	6-Hydroxymethyl-7,8-dihydropterin diphosphate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C00921	Dihydropteroate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C00415	Dihydrofolate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00841	cpd:C00101	Tetrahydrofolate	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF
M00842	cpd:C00044	GTP	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00842	cpd:C05922	Formamidopyrimidine nucleoside triphosphate	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00842	cpd:C05923	2,5-Diaminopyrimidine nucleoside triphosphate	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00842	cpd:C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00842	cpd:C04895	7,8-Dihydroneopterin 3'-triphosphate	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00842	cpd:C03684	6-Pyruvoyltetrahydropterin	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00842	cpd:C00272	Tetrahydrobiopterin	Tetrahydrobiopterin biosynthesis, GTP => BH4
M00843	cpd:C00044	GTP	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00843	cpd:C05922	Formamidopyrimidine nucleoside triphosphate	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00843	cpd:C05923	2,5-Diaminopyrimidine nucleoside triphosphate	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00843	cpd:C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00843	cpd:C04895	7,8-Dihydroneopterin 3'-triphosphate	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00843	cpd:C03684	6-Pyruvoyltetrahydropterin	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00843	cpd:C20264	L-threo-Tetrahydrobiopterin	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4
M00844	cpd:C00169	Carbamoyl phosphate	Arginine biosynthesis, ornithine => arginine
M00844	cpd:C00077	L-Ornithine	Arginine biosynthesis, ornithine => arginine
M00844	cpd:C00327	L-Citrulline	Arginine biosynthesis, ornithine => arginine
M00844	cpd:C00049	L-Aspartate	Arginine biosynthesis, ornithine => arginine
M00844	cpd:C03406	N-(L-Arginino)succinate	Arginine biosynthesis, ornithine => arginine
M00844	cpd:C00062	L-Arginine	Arginine biosynthesis, ornithine => arginine
M00844	cpd:C00122	Fumarate	Arginine biosynthesis, ornithine => arginine
M00845	cpd:C00025	L-Glutamate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00624	N-Acetyl-L-glutamate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C04133	N-Acetyl-L-glutamate 5-phosphate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C01250	N-Acetyl-L-glutamate 5-semialdehyde	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00437	N-Acetylornithine	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00169	Carbamoyl phosphate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C15532	N-Acetyl-L-citrulline	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00327	L-Citrulline	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00049	L-Aspartate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C03406	N-(L-Arginino)succinate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00062	L-Arginine	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00845	cpd:C00122	Fumarate	Arginine biosynthesis, glutamate => acetylcitrulline => arginine
M00846	cpd:C00025	L-Glutamate	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C02987	L-Glutamyl-tRNA(Glu)	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C03741	(S)-4-Amino-5-oxopentanoate	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C00430	5-Aminolevulinate	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C00931	Porphobilinogen	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C01024	Hydroxymethylbilane	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C01051	Uroporphyrinogen III	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C02463	Precorrin 2	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C05778	Sirohydrochlorin	Siroheme biosynthesis, glutamate => siroheme
M00846	cpd:C00748	Siroheme	Siroheme biosynthesis, glutamate => siroheme
M00847	cpd:C00748	Siroheme	Heme biosynthesis, archaea, siroheme => heme
M00847	cpd:C21835	12,18-Didecarboxysiroheme	Heme biosynthesis, archaea, siroheme => heme
M00847	cpd:C21284	Fe-coproporphyrin III	Heme biosynthesis, archaea, siroheme => heme
M00847	cpd:C00032	Heme	Heme biosynthesis, archaea, siroheme => heme
M00848	cpd:C00108	Anthranilate	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C02247	Anthraniloyl-CoA	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C21873	2-Methylquinolin-4-ol	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C10641	Aurachin D	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C21330	Aurachin C	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C21141	4-Hydroxy-2-methyl-3-oxo-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C21140	Aurachin B	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C21874	Aurachin B epoxide	Aurachin biosynthesis, anthranilate => aurachin A
M00848	cpd:C21875	Aurachin A	Aurachin biosynthesis, anthranilate => aurachin A
M00849	cpd:C00024	Acetyl-CoA	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C00332	Acetoacetyl-CoA	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C00418	(R)-Mevalonate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C01107	(R)-5-Phosphomevalonate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C20345	Isopentenyl phosphate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C20847	(R)-Mevalonate 3-phosphate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C20848	(R)-Mevalonate 3,5-bisphosphate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C00129	Isopentenyl diphosphate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00849	cpd:C00235	Dimethylallyl diphosphate	C5 isoprenoid biosynthesis, mevalonate pathway, archaea
M00854	cpd:C00103	D-Glucose 1-phosphate	Glycogen biosynthesis, glucose-1P => glycogen/starch
M00854	cpd:C00029	UDP-glucose	Glycogen biosynthesis, glucose-1P => glycogen/starch
M00854	cpd:C00718	Amylose	Glycogen biosynthesis, glucose-1P => glycogen/starch
M00854	cpd:C00498	ADP-glucose	Glycogen biosynthesis, glucose-1P => glycogen/starch
M00854	cpd:C00369	Starch	Glycogen biosynthesis, glucose-1P => glycogen/starch
M00855	cpd:C00369	Starch	Glycogen degradation, glycogen => glucose-6P
M00855	cpd:C00103	D-Glucose 1-phosphate	Glycogen degradation, glycogen => glucose-6P
M00855	cpd:C00092	D-Glucose 6-phosphate	Glycogen degradation, glycogen => glucose-6P
M00861	cpd:C16168	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16374	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosaheptaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16375	(3R,6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16376	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16169	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16172	(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16387	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16388	(3R,6Z,9Z,12Z,15Z,18Z)-3-Hydroxytetracosapentaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16389	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapentaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:C16173	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA	beta-Oxidation, peroxisome, VLCFA
M00861	cpd:RMODULE	RM018  Beta oxidation in acyl-CoA degradation	beta-Oxidation, peroxisome, VLCFA
M00862	cpd:C17343	(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C05460	(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C15614	(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C05467	3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C01794	Choloyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C17346	(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C05447	(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C05448	(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C05449	3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:C05337	Chenodeoxycholoyl-CoA	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00862	cpd:RMODULE	RM018  Beta oxidation in acyl-CoA degradation	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA
M00867	cpd:C21988	H. pylori KDO2-lipid A	KDO2-lipid A modification pathway
M00867	cpd:C21994	1-Dephospho-KDO2-lipid A	KDO2-lipid A modification pathway
M00867	cpd:C21995	1-PEtN-KDO2-lipid A	KDO2-lipid A modification pathway
M00867	cpd:C21996	1-PEtN-KDO-lipid A	KDO2-lipid A modification pathway
M00867	cpd:C01187	3-Deoxy-D-manno-octulosonate	KDO2-lipid A modification pathway
M00867	cpd:C21997	4'-Dephosphorylated 1-PEtN-KDO-lipid A	KDO2-lipid A modification pathway
M00867	cpd:C21998	H. pylori KDO-lipid A	KDO2-lipid A modification pathway
M00868	cpd:C00037	Glycine	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C00430	5-Aminolevulinate	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C00931	Porphobilinogen	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C01024	Hydroxymethylbilane	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C01051	Uroporphyrinogen III	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C03263	Coproporphyrinogen III	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C01079	Protoporphyrinogen IX	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C02191	Protoporphyrin	Heme biosynthesis, animals and fungi, glycine => heme
M00868	cpd:C00032	Heme	Heme biosynthesis, animals and fungi, glycine => heme
M00872	cpd:G10617	Dolichyl phosphate D-mannose	O-glycan biosynthesis, mannose type (core M3)
M00872	cpd:C02189	[Protein]-L-serine	O-glycan biosynthesis, mannose type (core M3)
M00872	cpd:G13027		O-glycan biosynthesis, mannose type (core M3)
M00872	cpd:G13087		O-glycan biosynthesis, mannose type (core M3)
M00872	cpd:G13091	O-mannose core M3	O-glycan biosynthesis, mannose type (core M3)
